customer_id,age,gender,education,income,purchase_amount,purchase_date,product_category,rating,discount_percent,shipping_cost,total_cost,discount_amount,final_price,price_per_rating,income_purchase_ratio,age_squared,spending_power_index,education_encoded,gender_Female,gender_Male,gender_Other,product_category_Books,product_category_Clothing,product_category_Electronics,product_category_Food,product_category_Home,age_group,income_bracket,purchase_category,rating_category,discount_tier,price_quartile,spending_ratio_bin,purchase_date_year,purchase_date_month,purchase_date_month_name,purchase_date_day,purchase_date_day_of_week,purchase_date_day_name,purchase_date_quarter,purchase_date_week_of_year,purchase_date_is_weekend,purchase_date_is_month_start,purchase_date_is_month_end,purchase_date_days_since_epoch,purchase_date_season,purchase_date_days_from_today,purchase_date_is_recent
81,36,Male,Bachelor,145436,2468.16,2025-04-13,Electronics,2.2,42.92,13.61,2481.77,1059.33,1422.44,646.56,1.7,1296,4.04,1,0,1,0,0,0,1,0,0,36-50,High,Very High,Fair,High Discount,Q2,"(0.00901, 4.228]",2025,4,April,13,6,Sunday,2,15,1,0,0,20191,Spring,310,0
82,28,Other,Bachelor,37159,1650.47,2025-05-09,Home,2.1,11.63,19.21,1669.68,191.95,1477.73,703.68,4.44,784,1.33,1,0,0,1,0,0,0,0,1,26-35,Lower-Middle,High,Fair,Low Discount,Q2,"(4.228, 8.426]",2025,5,May,9,4,Friday,2,19,0,0,0,20217,Spring,284,0
83,30,Other,Master,130510,3170.67,2025-09-23,Clothing,2.7,5.78,41.8,3212.47,183.26,3029.21,1121.93,2.43,900,4.35,2,0,0,1,0,1,0,0,0,26-35,High,Very High,Fair,No Discount,Q4,"(0.00901, 4.228]",2025,9,September,23,1,Tuesday,3,39,0,0,0,20354,Fall,147,0
84,63,Female,PhD,126530,1208.33,2025-05-13,Electronics,5.0,16.31,7.43,1215.76,197.08,1018.68,203.74,0.95,3969,2.01,3,1,0,0,0,0,1,0,0,51-65,High,High,Excellent,Low Discount,Q2,"(0.00901, 4.228]",2025,5,May,13,1,Tuesday,2,20,0,0,0,20221,Spring,280,0
85,62,Female,PhD,100077,388.56,2025-03-29,Clothing,1.9,11.02,22.81,411.37,42.82,368.55,193.97,0.39,3844,1.61,3,1,0,0,0,1,0,0,0,51-65,High,Low,Poor,Low Discount,Q1,"(0.00901, 4.228]",2025,3,March,29,5,Saturday,1,13,1,0,0,20176,Spring,325,0
86,18,Male,PhD,55920,653.11,2025-04-05,Electronics,1.4,46.26,24.62,677.73,302.13,375.6,268.29,1.17,324,3.11,3,0,1,0,0,0,1,0,0,18-25,Middle,Medium,Poor,High Discount,Q1,"(0.00901, 4.228]",2025,4,April,5,5,Saturday,2,14,1,0,0,20183,Spring,318,0
87,57,Female,Master,112067,648.95,2025-09-07,Food,3.3,43.4,1.83,650.78,281.64,369.14,111.86,0.58,3249,1.97,2,1,0,0,0,0,0,1,0,51-65,High,Medium,Good,High Discount,Q1,"(0.00901, 4.228]",2025,9,September,7,6,Sunday,3,36,1,0,0,20338,Fall,163,0
88,61,Male,Bachelor,87121,767.99,2025-07-09,Books,3.0,24.98,9.79,777.78,191.84,585.94,195.31,0.88,3721,1.43,1,0,1,0,1,0,0,0,0,51-65,Upper-Middle,Medium,Fair,Low Discount,Q1,"(0.00901, 4.228]",2025,7,July,9,2,Wednesday,3,28,0,0,0,20278,Summer,223,0
89,36,Male,PhD,89479,702.75,2025-05-22,Clothing,3.1,3.07,41.34,744.09,21.57,722.52,233.07,0.79,1296,2.49,3,0,1,0,0,1,0,0,0,36-50,Upper-Middle,Medium,Good,No Discount,Q1,"(0.00901, 4.228]",2025,5,May,22,3,Thursday,2,21,0,0,0,20230,Spring,271,0
90,29,Male,PhD,109475,3207.96,2025-09-25,Home,3.7,35.73,41.54,3249.5,1146.2,2103.3,568.46,2.93,841,3.78,3,0,1,0,0,0,0,0,1,26-35,High,Very High,Good,Medium Discount,Q3,"(0.00901, 4.228]",2025,9,September,25,3,Thursday,3,39,0,0,0,20356,Fall,145,0
91,25,Other,High School,491660,10099.43,2025-02-27,Food,2.1,31.17,14.62,10114.05,3147.99,6966.06,3317.17,2.05,625,19.67,0,0,0,1,0,0,0,1,0,18-25,High,Very High,Fair,Medium Discount,Q4,"(0.00901, 4.228]",2025,2,February,27,3,Thursday,1,9,0,0,0,20146,Winter,355,0
92,25,Female,PhD,86557,1734.88,2026-01-19,Electronics,4.6,48.53,43.74,1778.62,841.94,936.68,203.63,2.0,625,3.46,3,1,0,0,0,0,1,0,0,18-25,Upper-Middle,High,Excellent,High Discount,Q1,"(0.00901, 4.228]",2026,1,January,19,0,Monday,1,4,0,0,0,20472,Winter,29,1
93,78,Male,Bachelor,250290,14320.26,2026-01-04,Clothing,2.7,27.95,38.59,14358.85,4002.51,10356.34,3835.68,5.72,6084,3.21,1,0,1,0,0,1,0,0,0,65+,High,Very High,Fair,Medium Discount,Q4,"(4.228, 8.426]",2026,1,January,4,6,Sunday,1,1,1,0,0,20457,Winter,44,0
94,70,Female,Bachelor,129109,2375.07,2025-05-19,Electronics,1.5,16.82,20.9,2395.97,399.49,1996.48,1330.99,1.84,4900,1.84,1,1,0,0,0,0,1,0,0,65+,High,Very High,Poor,Low Discount,Q3,"(0.00901, 4.228]",2025,5,May,19,0,Monday,2,21,0,0,0,20227,Spring,274,0
95,62,Male,High School,98953,3341.11,2026-01-15,Electronics,4.0,25.95,37.42,3378.53,867.02,2511.51,627.88,3.38,3844,1.6,0,0,1,0,0,0,1,0,0,51-65,Upper-Middle,Very High,Good,Medium Discount,Q3,"(0.00901, 4.228]",2026,1,January,15,3,Thursday,1,3,0,0,0,20468,Winter,33,0
96,29,Female,PhD,72995,869.88,2025-09-30,Electronics,3.6,48.96,48.07,917.95,425.89,492.06,136.68,1.19,841,2.52,3,1,0,0,0,0,1,0,0,26-35,Middle,Medium,Good,High Discount,Q1,"(0.00901, 4.228]",2025,9,September,30,1,Tuesday,3,40,0,0,1,20361,Fall,140,0
97,78,Female,PhD,60757,969.52,2025-04-06,Books,2.3,34.82,22.95,992.47,337.59,654.88,284.73,1.6,6084,0.78,3,1,0,0,1,0,0,0,0,65+,Middle,Medium,Fair,Medium Discount,Q1,"(0.00901, 4.228]",2025,4,April,6,6,Sunday,2,14,1,0,0,20184,Spring,317,0
98,65,Male,PhD,29692,213.93,2025-07-12,Books,3.5,33.6,11.92,225.85,71.88,153.97,43.99,0.72,4225,0.46,3,0,1,0,1,0,0,0,0,51-65,Low,Low,Good,Medium Discount,Q1,"(0.00901, 4.228]",2025,7,July,12,5,Saturday,3,28,1,0,0,20281,Summer,220,0
99,50,Other,Master,65758,852.99,2025-02-27,Home,1.9,12.03,47.09,900.08,102.61,797.47,419.72,1.3,2500,1.32,2,0,0,1,0,0,0,0,1,36-50,Middle,Medium,Poor,Low Discount,Q1,"(0.00901, 4.228]",2025,2,February,27,3,Thursday,1,9,0,0,0,20146,Winter,355,0
100,62,Female,PhD,149425,1400.17,2026-01-27,Clothing,2.8,37.18,30.19,1430.36,520.58,909.78,324.92,0.94,3844,2.41,3,1,0,0,0,1,0,0,0,51-65,High,High,Fair,Medium Discount,Q1,"(0.00901, 4.228]",2026,1,January,27,1,Tuesday,1,5,0,0,0,20480,Winter,21,1
101,43,Other,Bachelor,92409,893.28,2025-08-22,Food,4.6,37.51,5.26,898.54,335.07,563.47,122.49,0.97,1849,2.15,1,0,0,1,0,0,0,1,0,36-50,Upper-Middle,Medium,Excellent,Medium Discount,Q1,"(0.00901, 4.228]",2025,8,August,22,4,Friday,3,34,0,0,0,20322,Summer,179,0
102,56,Other,Bachelor,91211,452.63,2025-03-26,Food,1.5,15.86,28.63,481.26,71.79,409.47,272.98,0.5,3136,1.63,1,0,0,1,0,0,0,1,0,51-65,Upper-Middle,Low,Poor,Low Discount,Q1,"(0.00901, 4.228]",2025,3,March,26,2,Wednesday,1,13,0,0,0,20173,Spring,328,0
103,45,Male,Master,228365,14247.66,2025-07-02,Food,2.5,24.19,25.03,14272.69,3446.51,10826.18,4330.47,6.24,2025,5.07,2,0,1,0,0,0,0,1,0,36-50,High,Very High,Fair,Low Discount,Q4,"(4.228, 8.426]",2025,7,July,2,2,Wednesday,3,27,0,0,0,20271,Summer,230,0
104,75,Male,Master,57065,2309.29,2026-01-11,Electronics,4.3,14.73,42.78,2352.07,340.16,2011.91,467.89,4.05,5625,0.76,2,0,1,0,0,0,1,0,0,65+,Middle,Very High,Excellent,Low Discount,Q3,"(0.00901, 4.228]",2026,1,January,11,6,Sunday,1,2,1,0,0,20464,Winter,37,0
105,22,Male,PhD,112093,1039.61,2025-12-10,Books,4.9,12.94,26.53,1066.14,134.53,931.61,190.12,0.93,484,5.1,3,0,1,0,1,0,0,0,0,18-25,High,High,Excellent,Low Discount,Q1,"(0.00901, 4.228]",2025,12,December,10,2,Wednesday,4,50,0,0,0,20432,Winter,69,0
106,25,Female,High School,119299,1827.71,2025-10-25,Clothing,2.8,1.29,12.76,1840.47,23.58,1816.89,648.89,1.53,625,4.77,0,1,0,0,0,1,0,0,0,18-25,High,High,Fair,No Discount,Q2,"(0.00901, 4.228]",2025,10,October,25,5,Saturday,4,43,1,0,0,20386,Fall,115,0
107,42,Male,Master,149293,2522.05,2025-06-24,Electronics,3.0,14.26,33.78,2555.83,359.64,2196.19,732.06,1.69,1764,3.55,2,0,1,0,0,0,1,0,0,36-50,High,Very High,Fair,Low Discount,Q3,"(0.00901, 4.228]",2025,6,June,24,1,Tuesday,2,26,0,0,0,20263,Summer,238,0
108,44,Male,Master,52606,3455.07,2025-03-20,Books,3.3,27.7,27.13,3482.2,957.05,2525.15,765.2,6.57,1936,1.2,2,0,1,0,1,0,0,0,0,36-50,Middle,Very High,Good,Medium Discount,Q3,"(4.228, 8.426]",2025,3,March,20,3,Thursday,1,12,0,0,0,20167,Spring,334,0
109,63,Female,PhD,147791,206.17,2025-09-23,Books,4.7,0.08,11.65,217.82,0.16,217.66,46.31,0.14,3969,2.35,3,1,0,0,1,0,0,0,0,51-65,High,Low,Excellent,No Discount,Q1,"(0.00901, 4.228]",2025,9,September,23,1,Tuesday,3,39,0,0,0,20354,Fall,147,0
110,40,Female,PhD,31534,3999.06,2026-02-09,Clothing,4.4,14.16,28.68,4027.74,566.27,3461.47,786.7,12.68,1600,0.79,3,1,0,0,0,1,0,0,0,36-50,Lower-Middle,Very High,Excellent,Low Discount,Q4,"(12.624, 16.822]",2026,2,February,9,0,Monday,1,7,0,0,0,20493,Winter,8,1
111,47,Male,Master,114663,3143.22,2025-05-06,Clothing,1.7,44.07,41.08,3184.3,1385.22,1799.08,1058.28,2.74,2209,2.44,2,0,1,0,0,1,0,0,0,36-50,High,Very High,Poor,High Discount,Q2,"(0.00901, 4.228]",2025,5,May,6,1,Tuesday,2,19,0,0,0,20214,Spring,287,0
112,62,Male,High School,60397,417.98,2025-12-30,Clothing,2.7,29.68,1.43,419.41,124.06,295.35,109.39,0.69,3844,0.97,0,0,1,0,0,1,0,0,0,51-65,Middle,Low,Fair,Medium Discount,Q1,"(0.00901, 4.228]",2025,12,December,30,1,Tuesday,4,1,0,0,0,20452,Winter,49,0
113,64,Male,Master,146678,4369.16,2025-03-17,Electronics,2.9,30.39,31.54,4400.7,1327.79,3072.91,1059.62,2.98,4096,2.29,2,0,1,0,0,0,1,0,0,51-65,High,Very High,Fair,Medium Discount,Q4,"(0.00901, 4.228]",2025,3,March,17,0,Monday,1,12,0,0,0,20164,Spring,337,0
114,40,Male,PhD,111387,4605.15,2026-02-13,Home,4.2,20.17,17.48,4622.63,928.86,3693.77,879.47,4.13,1600,2.78,3,0,1,0,0,0,0,0,1,36-50,High,Very High,Excellent,Low Discount,Q4,"(0.00901, 4.228]",2026,2,February,13,4,Friday,1,7,0,0,0,20497,Winter,4,1
115,66,Other,PhD,21016,314.78,2025-03-12,Clothing,3.4,33.82,14.63,329.41,106.46,222.95,65.57,1.5,4356,0.32,3,0,0,1,0,1,0,0,0,65+,Low,Low,Good,Medium Discount,Q1,"(0.00901, 4.228]",2025,3,March,12,2,Wednesday,1,11,0,0,0,20159,Spring,342,0
116,64,Other,Master,109789,1391.62,2025-10-15,Home,3.6,9.5,19.63,1411.25,132.2,1279.05,355.29,1.27,4096,1.72,2,0,0,1,0,0,0,0,1,51-65,High,High,Good,No Discount,Q2,"(0.00901, 4.228]",2025,10,October,15,2,Wednesday,4,42,0,0,0,20376,Fall,125,0
117,37,Male,High School,75591,4032.94,2025-12-05,Electronics,5.0,40.94,17.1,4050.04,1651.09,2398.95,479.79,5.34,1369,2.04,0,0,1,0,0,0,1,0,0,36-50,Upper-Middle,Very High,Excellent,High Discount,Q3,"(4.228, 8.426]",2025,12,December,5,4,Friday,4,49,0,0,0,20427,Winter,74,0
118,35,Other,Master,109812,3743.82,2025-09-06,Home,1.3,5.83,41.61,3785.43,218.26,3567.17,2743.98,3.41,1225,3.14,2,0,0,1,0,0,0,0,1,26-35,High,Very High,Poor,No Discount,Q4,"(0.00901, 4.228]",2025,9,September,6,5,Saturday,3,36,1,0,0,20337,Fall,164,0
119,35,Female,Master,43247,930.76,2025-05-16,Food,1.9,32.8,13.74,944.5,305.29,639.21,336.43,2.15,1225,1.24,2,1,0,0,0,0,0,1,0,26-35,Lower-Middle,Medium,Poor,Medium Discount,Q1,"(0.00901, 4.228]",2025,5,May,16,4,Friday,2,20,0,0,0,20224,Spring,277,0
120,19,Other,PhD,44300,1054.65,2025-03-31,Home,2.6,17.06,36.66,1091.31,179.92,911.39,350.53,2.38,361,2.33,3,0,0,1,0,0,0,0,1,18-25,Lower-Middle,High,Fair,Low Discount,Q1,"(0.00901, 4.228]",2025,3,March,31,0,Monday,1,14,0,0,1,20178,Spring,323,0
121,21,Other,High School,94065,1858.66,2025-04-24,Clothing,2.4,37.38,4.7,1863.36,694.77,1168.59,486.91,1.98,441,4.48,0,0,0,1,0,1,0,0,0,18-25,Upper-Middle,High,Fair,Medium Discount,Q2,"(0.00901, 4.228]",2025,4,April,24,3,Thursday,2,17,0,0,0,20202,Spring,299,0
122,47,Male,Bachelor,102798,2427.77,2025-05-04,Electronics,1.1,27.49,47.57,2475.34,667.39,1807.95,1643.59,2.36,2209,2.19,1,0,1,0,0,0,1,0,0,36-50,High,Very High,Poor,Medium Discount,Q2,"(0.00901, 4.228]",2025,5,May,4,6,Sunday,2,18,1,0,0,20212,Spring,289,0
123,50,Other,High School,29268,3095.09,2025-12-03,Clothing,1.4,22.62,31.12,3126.21,700.11,2426.1,1732.93,10.57,2500,0.59,0,0,0,1,0,1,0,0,0,36-50,Low,Very High,Poor,Low Discount,Q3,"(8.426, 12.624]",2025,12,December,3,2,Wednesday,4,49,0,0,0,20425,Winter,76,0
124,53,Other,Master,106807,1850.88,2025-04-26,Food,3.7,8.47,35.34,1886.22,156.77,1729.45,467.42,1.73,2809,2.02,2,0,0,1,0,0,0,1,0,51-65,High,High,Good,No Discount,Q2,"(0.00901, 4.228]",2025,4,April,26,5,Saturday,2,17,1,0,0,20204,Spring,297,0
125,35,Other,Master,32185,2318.05,2025-10-04,Clothing,4.5,31.84,14.9,2332.95,738.07,1594.88,354.42,7.2,1225,0.92,2,0,0,1,0,1,0,0,0,26-35,Lower-Middle,Very High,Excellent,Medium Discount,Q2,"(4.228, 8.426]",2025,10,October,4,5,Saturday,4,40,1,0,0,20365,Fall,136,0
126,54,Other,Master,83704,3739.88,2025-11-04,Clothing,3.1,48.74,20.6,3760.48,1822.82,1937.66,625.05,4.47,2916,1.55,2,0,0,1,0,1,0,0,0,51-65,Upper-Middle,Very High,Good,High Discount,Q3,"(4.228, 8.426]",2025,11,November,4,1,Tuesday,4,45,0,0,0,20396,Fall,105,0
127,36,Female,High School,106779,193.05,2025-11-15,Clothing,3.2,41.28,11.19,204.24,79.69,124.55,38.92,0.18,1296,2.97,0,1,0,0,0,1,0,0,0,36-50,High,Low,Good,High Discount,Q1,"(0.00901, 4.228]",2025,11,November,15,5,Saturday,4,46,1,0,0,20407,Fall,94,0
128,64,Male,PhD,59099,1269.66,2025-10-06,Books,2.0,3.0,46.63,1316.29,38.09,1278.2,639.1,2.15,4096,0.92,3,0,1,0,1,0,0,0,0,51-65,Middle,High,Poor,No Discount,Q2,"(0.00901, 4.228]",2025,10,October,6,0,Monday,4,41,0,0,0,20367,Fall,134,0
129,45,Male,Master,28571,3569.61,2025-12-12,Food,4.1,18.81,24.41,3594.02,671.44,2922.58,712.82,12.49,2025,0.63,2,0,1,0,0,0,0,1,0,36-50,Low,Very High,Excellent,Low Discount,Q3,"(8.426, 12.624]",2025,12,December,12,4,Friday,4,50,0,0,0,20434,Winter,67,0
130,57,Female,Master,143372,4477.08,2025-09-24,Clothing,4.0,46.28,31.52,4508.6,2071.99,2436.61,609.15,3.12,3249,2.52,2,1,0,0,0,1,0,0,0,51-65,High,Very High,Good,High Discount,Q3,"(0.00901, 4.228]",2025,9,September,24,2,Wednesday,3,39,0,0,0,20355,Fall,146,0
131,37,Other,High School,125512,2563.27,2025-09-12,Clothing,3.4,25.15,36.71,2599.98,644.66,1955.32,575.09,2.04,1369,3.39,0,0,0,1,0,1,0,0,0,36-50,High,Very High,Good,Medium Discount,Q3,"(0.00901, 4.228]",2025,9,September,12,4,Friday,3,37,0,0,0,20343,Fall,158,0
132,66,Female,Bachelor,58044,2665.25,2025-09-08,Clothing,1.9,33.11,18.56,2683.81,882.46,1801.35,948.08,4.59,4356,0.88,1,1,0,0,0,1,0,0,0,65+,Middle,Very High,Poor,Medium Discount,Q2,"(4.228, 8.426]",2025,9,September,8,0,Monday,3,37,0,0,0,20339,Fall,162,0
133,50,Other,Bachelor,71214,544.79,2025-03-14,Electronics,1.4,45.63,36.01,580.8,248.59,332.21,237.29,0.77,2500,1.42,1,0,0,1,0,0,1,0,0,36-50,Middle,Medium,Poor,High Discount,Q1,"(0.00901, 4.228]",2025,3,March,14,4,Friday,1,11,0,0,0,20161,Spring,340,0
134,29,Female,PhD,81228,2242.59,2025-08-13,Books,1.3,43.69,33.8,2276.39,979.79,1296.6,997.38,2.76,841,2.8,3,1,0,0,1,0,0,0,0,26-35,Upper-Middle,Very High,Poor,High Discount,Q2,"(0.00901, 4.228]",2025,8,August,13,2,Wednesday,3,33,0,0,0,20313,Summer,188,0
135,75,Male,PhD,134752,2667.76,2025-03-16,Electronics,3.4,25.09,35.28,2703.04,669.34,2033.7,598.15,1.98,5625,1.8,3,0,1,0,0,0,1,0,0,65+,High,Very High,Good,Medium Discount,Q3,"(0.00901, 4.228]",2025,3,March,16,6,Sunday,1,11,1,0,0,20163,Spring,338,0
136,68,Male,Master,68984,1219.93,2025-11-15,Books,4.3,21.88,24.46,1244.39,266.92,977.47,227.32,1.77,4624,1.01,2,0,1,0,1,0,0,0,0,65+,Middle,High,Excellent,Low Discount,Q1,"(0.00901, 4.228]",2025,11,November,15,5,Saturday,4,46,1,0,0,20407,Fall,94,0
137,32,Male,High School,60774,1353.52,2025-08-21,Clothing,4.4,16.98,19.15,1372.67,229.83,1142.84,259.74,2.23,1024,1.9,0,0,1,0,0,1,0,0,0,26-35,Middle,High,Excellent,Low Discount,Q2,"(0.00901, 4.228]",2025,8,August,21,3,Thursday,3,34,0,0,0,20321,Summer,180,0
138,58,Other,Master,22568,1892.65,2025-05-06,Food,2.9,35.95,11.1,1903.75,680.41,1223.34,421.84,8.39,3364,0.39,2,0,0,1,0,0,0,1,0,51-65,Low,High,Fair,Medium Discount,Q2,"(4.228, 8.426]",2025,5,May,6,1,Tuesday,2,19,0,0,0,20214,Spring,287,0
139,56,Other,PhD,467219,13417.16,2025-04-02,Home,4.1,14.35,41.23,13458.39,1925.36,11533.03,2812.93,2.87,3136,8.34,3,0,0,1,0,0,0,0,1,51-65,High,Very High,Excellent,Low Discount,Q4,"(0.00901, 4.228]",2025,4,April,2,2,Wednesday,2,14,0,0,0,20180,Spring,321,0
140,19,Female,High School,82592,1617.18,2025-08-15,Home,4.8,12.49,30.42,1647.6,201.99,1445.61,301.17,1.96,361,4.35,0,1,0,0,0,0,0,0,1,18-25,Upper-Middle,High,Excellent,Low Discount,Q2,"(0.00901, 4.228]",2025,8,August,15,4,Friday,3,33,0,0,0,20315,Summer,186,0
141,46,Female,High School,87563,1065.13,2025-10-03,Clothing,2.1,17.81,22.22,1087.35,189.7,897.65,427.45,1.22,2116,1.9,0,1,0,0,0,1,0,0,0,36-50,Upper-Middle,High,Fair,Low Discount,Q1,"(0.00901, 4.228]",2025,10,October,3,4,Friday,4,40,0,0,0,20364,Fall,137,0
142,58,Male,PhD,22695,1644.21,2025-10-11,Electronics,2.6,8.86,47.2,1691.41,145.68,1545.73,594.51,7.24,3364,0.39,3,0,1,0,0,0,1,0,0,51-65,Low,High,Fair,No Discount,Q2,"(4.228, 8.426]",2025,10,October,11,5,Saturday,4,41,1,0,0,20372,Fall,129,0
143,27,Other,Bachelor,144375,607.61,2025-08-08,Food,4.7,34.76,2.39,610.0,211.21,398.79,84.85,0.42,729,5.35,1,0,0,1,0,0,0,1,0,26-35,High,Medium,Excellent,Medium Discount,Q1,"(0.00901, 4.228]",2025,8,August,8,4,Friday,3,32,0,0,0,20308,Summer,193,0
144,19,Female,Bachelor,68190,4453.73,2025-04-08,Books,2.4,30.81,42.51,4496.24,1372.19,3124.05,1301.69,6.53,361,3.59,1,1,0,0,1,0,0,0,0,18-25,Middle,Very High,Fair,Medium Discount,Q4,"(4.228, 8.426]",2025,4,April,8,1,Tuesday,2,15,0,0,0,20186,Spring,315,0
145,68,Other,High School,25258,2972.03,2025-05-21,Clothing,4.7,24.14,49.88,3021.91,717.45,2304.46,490.31,11.77,4624,0.37,0,0,0,1,0,1,0,0,0,65+,Low,Very High,Excellent,Low Discount,Q3,"(8.426, 12.624]",2025,5,May,21,2,Wednesday,2,21,0,0,0,20229,Spring,272,0
146,28,Other,Master,107538,3398.72,2025-03-03,Food,4.9,19.52,44.35,3443.07,663.43,2779.64,567.27,3.16,784,3.84,2,0,0,1,0,0,0,1,0,26-35,High,Very High,Excellent,Low Discount,Q3,"(0.00901, 4.228]",2025,3,March,3,0,Monday,1,10,0,0,0,20150,Spring,351,0
147,30,Male,Bachelor,59504,3947.96,2025-09-27,Food,3.6,45.45,40.52,3988.48,1794.35,2194.13,609.48,6.63,900,1.98,1,0,1,0,0,0,0,1,0,26-35,Middle,Very High,Good,High Discount,Q3,"(4.228, 8.426]",2025,9,September,27,5,Saturday,3,39,1,0,0,20358,Fall,143,0
148,27,Male,Master,53159,2497.23,2026-02-02,Books,4.3,1.46,18.72,2515.95,36.46,2479.49,576.63,4.7,729,1.97,2,0,1,0,1,0,0,0,0,26-35,Middle,Very High,Excellent,No Discount,Q3,"(4.228, 8.426]",2026,2,February,2,0,Monday,1,6,0,0,0,20486,Winter,15,1
149,31,Other,Bachelor,33986,443.73,2025-04-22,Food,4.0,38.46,11.57,455.3,170.66,284.64,71.16,1.31,961,1.1,1,0,0,1,0,0,0,1,0,26-35,Lower-Middle,Low,Good,Medium Discount,Q1,"(0.00901, 4.228]",2025,4,April,22,1,Tuesday,2,17,0,0,0,20200,Spring,301,0
150,35,Other,Bachelor,81858,2690.16,2025-06-18,Electronics,3.8,45.1,36.74,2726.9,1213.26,1513.64,398.33,3.29,1225,2.34,1,0,0,1,0,0,1,0,0,26-35,Upper-Middle,Very High,Good,High Discount,Q2,"(0.00901, 4.228]",2025,6,June,18,2,Wednesday,2,25,0,0,0,20257,Summer,244,0
151,68,Other,Master,149312,2938.34,2025-11-03,Electronics,2.2,22.32,15.23,2953.57,655.84,2297.73,1044.42,1.97,4624,2.2,2,0,0,1,0,0,1,0,0,65+,High,Very High,Fair,Low Discount,Q3,"(0.00901, 4.228]",2025,11,November,3,0,Monday,4,45,0,0,0,20395,Fall,106,0
152,71,Other,PhD,32666,3729.74,2025-11-22,Electronics,1.2,27.53,8.8,3738.54,1026.8,2711.74,2259.78,11.42,5041,0.46,3,0,0,1,0,0,1,0,0,65+,Lower-Middle,Very High,Poor,Medium Discount,Q3,"(8.426, 12.624]",2025,11,November,22,5,Saturday,4,47,1,0,0,20414,Fall,87,0
153,26,Male,Bachelor,58660,2163.98,2025-10-12,Food,2.4,47.22,39.33,2203.31,1021.83,1181.48,492.28,3.69,676,2.26,1,0,1,0,0,0,0,1,0,26-35,Middle,Very High,Fair,High Discount,Q2,"(0.00901, 4.228]",2025,10,October,12,6,Sunday,4,41,1,0,0,20373,Fall,128,0
154,74,Female,Bachelor,23561,646.63,2025-03-14,Electronics,3.7,10.61,15.63,662.26,68.61,593.65,160.45,2.74,5476,0.32,1,1,0,0,0,0,1,0,0,65+,Low,Medium,Good,Low Discount,Q1,"(0.00901, 4.228]",2025,3,March,14,4,Friday,1,11,0,0,0,20161,Spring,340,0
155,56,Male,Master,46854,1426.04,2026-02-14,Books,1.4,26.01,45.72,1471.76,370.91,1100.85,786.32,3.04,3136,0.84,2,0,1,0,1,0,0,0,0,51-65,Lower-Middle,High,Poor,Medium Discount,Q2,"(0.00901, 4.228]",2026,2,February,14,5,Saturday,1,7,1,0,0,20498,Winter,3,1
156,45,Female,PhD,84505,1821.78,2025-03-28,Food,1.0,23.74,42.03,1863.81,432.49,1431.32,1431.32,2.16,2025,1.88,3,1,0,0,0,0,0,1,0,36-50,Upper-Middle,High,Poor,Low Discount,Q2,"(0.00901, 4.228]",2025,3,March,28,4,Friday,1,13,0,0,0,20175,Spring,326,0
157,20,Other,Bachelor,124488,3233.13,2025-04-18,Home,1.6,12.92,42.38,3275.51,417.72,2857.79,1786.12,2.6,400,6.22,1,0,0,1,0,0,0,0,1,18-25,High,Very High,Poor,Low Discount,Q3,"(0.00901, 4.228]",2025,4,April,18,4,Friday,2,16,0,0,0,20196,Spring,305,0
158,37,Female,Bachelor,72251,2858.18,2025-11-15,Food,3.9,40.93,38.58,2896.76,1169.85,1726.91,442.8,3.96,1369,1.95,1,1,0,0,0,0,0,1,0,36-50,Middle,Very High,Good,High Discount,Q2,"(0.00901, 4.228]",2025,11,November,15,5,Saturday,4,46,1,0,0,20407,Fall,94,0
159,23,Male,PhD,42662,1786.92,2025-07-24,Books,4.9,44.98,44.04,1830.96,803.76,1027.2,209.63,4.19,529,1.85,3,0,1,0,1,0,0,0,0,18-25,Lower-Middle,High,Excellent,High Discount,Q2,"(0.00901, 4.228]",2025,7,July,24,3,Thursday,3,30,0,0,0,20293,Summer,208,0
160,44,Male,Bachelor,28392,4932.71,2025-07-08,Home,4.9,39.1,40.29,4973.0,1928.69,3044.31,621.29,17.37,1936,0.65,1,0,1,0,0,0,0,0,1,36-50,Low,Very High,Excellent,Medium Discount,Q4,"(16.822, 21.02]",2025,7,July,8,1,Tuesday,3,28,0,0,0,20277,Summer,224,0
161,70,Other,PhD,50535,3032.82,2025-03-07,Food,3.0,9.77,30.13,3062.95,296.31,2766.64,922.21,6.0,4900,0.72,3,0,0,1,0,0,0,1,0,65+,Middle,Very High,Fair,No Discount,Q3,"(4.228, 8.426]",2025,3,March,7,4,Friday,1,10,0,0,0,20154,Spring,347,0
162,19,Male,PhD,98603,1193.76,2025-04-03,Electronics,4.5,4.34,14.79,1208.55,51.81,1156.74,257.05,1.21,361,5.19,3,0,1,0,0,0,1,0,0,18-25,Upper-Middle,High,Excellent,No Discount,Q2,"(0.00901, 4.228]",2025,4,April,3,3,Thursday,2,14,0,0,0,20181,Spring,320,0
163,46,Other,Master,133569,517.89,2026-01-02,Clothing,3.9,30.27,44.41,562.3,156.77,405.53,103.98,0.39,2116,2.9,2,0,0,1,0,1,0,0,0,36-50,High,Medium,Good,Medium Discount,Q1,"(0.00901, 4.228]",2026,1,January,2,4,Friday,1,1,0,0,0,20455,Winter,46,0
